group_type,group_key,group_name,kanji_list,kanji_count
onyomi,タク,音読み: タク,"卓,啄,宅,托,択,拓,沢,濯,琢,託,鐸,倬,啅,戳,拆,擇,柝,澤,炸,磔,謫,鈬,乇,侂,劅,厇,坼,慆,晫,杔,桌,椓,槖,橐,沰,硺,籜,舴,蘀,襗,諑,讁,趠,跅,踱,逴,鐲,飥,馲,驝,琢",51
onyomi,ダク,音読み: ダク,"濁,諾,榒,疒",4
onyomi,タツ,音読み: タツ,"達,撻,燵,逹,闥,侻,噠,挩,掇,敠,羍,薘,裰,躂,达,鐽,哳",17
onyomi,ダツ,音読み: ダツ,"奪,脱,妲,怛,獺,韃,痆",7
onyomi,テン,音読み: テン,"辿,佃,典,填,天,展,店,添,纏,甜,貼,転,顛,点,槙,淀,傳,唸,囀,壥,奠,巓,廛,忝,恬,椽,殄,癲,碾,篆,纒,腆,覘,諂,躔,輾,轉,霑,靦,鷆,鷏,點,槇,倎,傎,囅,坫,埝,堟,塡,墊,壂,扂,捵,掂,掭,敟,晪,栝,沗,淟,湉,滇,瀍,玷,瑑,瑱,皽,碘,磌,縳,舔,舚,蕆,蜔,覥,誗,蹍,蹎,鄽,鉆,鋓,錪,鍩,闐,靛,顚,餂,驔",89
onyomi,ダン,音読み: ダン,"団,壇,弾,断,暖,檀,段,男,談,團,彈,斷,煖,葮,侽,奻,婻,戁,湳,煗,罱",21
onyomi,チ,音読み: チ,"値,知,地,弛,恥,智,池,痴,稚,置,致,蜘,遅,馳,夂,癡,穉,笞,緻,耻,胝,褫,踟,躓,輊,遲,魑,黐,黹,乿,俿,倁,坻,垁,墀,她,庤,廌,彲,彽,徝,憄,懥,摛,杝,滍,瓻,疐,眙,离,秪,稺,竾,篪,絺,芖,荎,蚳,螭,訵,赿,趍,跱,郗,阤,驇,齝",67
onyomi,チク,音読み: チク,"築,畜,竹,筑,蓄,逐,搐,滀,鄐,鱁",10
onyomi,チツ,音読み: チツ,"秩,窒,帙,膣,腟,蟄,庢,抶,挃,祑,袟,袠,豑,銍",14
onyomi,チャク,音読み: チャク,"嫡,着,劚,妰,辵,辶",6
onyomi,チョ,音読み: チョ,"樗,瀦,猪,苧,著,貯,箸,儲,佇,墸,杼,楮,潴,竚,紵,豬,躇,迢,坾,宁,摴,攄,滁,筯,篨,羜,芧,蕏,褚,詝,鋹,猪,著",33
onyomi,チョク,音読み: チョク,"勅,捗,直,飭,敕,矗,躅,陟,隲,亍,侙,徏,栻,蠋,遬",15
onyomi,ツイ,音読み: ツイ,"墜,椎,槌,追,鎚,縋,懟,桘,硾",9
onyomi,ヘイ,音読み: ヘイ,"坪,丙,併,兵,塀,幣,平,弊,柄,並,蔽,閉,陛,箆,餅,娉,嬖,屏,幤,幵,并,敝,斃,炳,睥,秉,竝,篦,聘,苹,萍,薜,閇,餠,俜,傡,媲,帲,抦,摒,昞,枰,栟,棅,椑,狴,獘,甹,睤,缾,聠,苪,荓,蓱,蛃,螕,邴,鈵,鉼,鎞,隦,鞞,鼙,倂,寎,屛,幷,甁,塀",69
onyomi,デイ,音読み: デイ,"泥,袮,坭,埿,矃,胒,臡,苨,鈮,鉨",10
onyomi,デキ,音読み: デキ,"溺,滌,惄,愵",4
onyomi,テツ,音読み: テツ,"哲,徹,撤,轍,迭,鉄,畷,姪,咥,垤,屮,耋,跌,輟,銕,錣,鐵,鐡,餮,剟,啠,喆,嚞,妷,悊,惙,戜,昳,澈,瓞,瞮,絰,耊,蜇,醊,鋨,餟,驖",38
onyomi,ト,音読み: ト,"兎,吐,堵,塗,妬,屠,徒,斗,杜,渡,菟,賭,途,都,鍍,兔,抖,樢,睹,肚,莵,蚪,蠹,蠧,覩,跿,鐺,闍,堍,妒,帾,廜,殬,涂,瘏,稌,荰,螙,酴,釷,餇,馟,都",43
onyomi,ド,音読み: ド,"努,度,土,奴,怒,呶,孥,弩,駑,伮,砮,笯,鴑",13
onyomi,トク,音読み: トク,"匿,得,徳,涜,特,督,禿,篤,悳,慝,牘,犢,黷,匵,忑,忒,棏,櫝,殰,涿,瀆,痜,碡,讟,鑟,韇,騳,德",28
onyomi,ドク,音読み: ドク,"毒,独,読,獨,讀,髑",6
onyomi,トツ,音読み: トツ,"凸,突,吶,咄,柮,肭,訥,宊,捸,揬,腯,葖,鈯,突",14
onyomi,トン,音読み: トン,"噸,屯,敦,沌,豚,遁,頓,呑,丼,暾,燉,遯,吨,啍,噋,囤,墩,弴,忳,扽,朜,涒,潡,炖,焞,畽,芚,豘,躉,魨",30
onyomi,ドン,音読み: ドン,"曇,鈍,壜,嫩,緞,罎,飩,吞",8
onyomi,ナ,音読み: ナ,"奈,那,儺,柰",4
onyomi,ナイ,音読み: ナイ,"内,乃,廼,迺",4
onyomi,メイ,音読み: メイ,"謎,冥,名,命,明,盟,迷,銘,鳴,暝,溟,瞑,螟,酩,朙",15
onyomi,ナン,音読み: ナン,"南,楠,軟,難,喃,娚,枏,腩,蝻,諵,難",11
onyomi,ニ,音読み: ニ,"二,尼,弐,弍,貳,貮,蕤",7
onyomi,ニョウ,音読み: ニョウ,"尿,遶,嬈,淖,蘘",5
onyomi,ネイ,音読み: ネイ,"寧,嚀,佞,侫,檸,濘,聹,寍,寗,甯",10
onyomi,ビョウ,音読み: ビョウ,"猫,廟,描,病,秒,苗,錨,杪,渺,眇,緲,藐,吵,庿,彯,淼,瞄,貓,輧,鶓",20
onyomi,ネツ,音読み: ネツ,"熱,捏,涅",3
onyomi,ネン,音読み: ネン,"年,念,捻,撚,燃,粘,稔,拈,棯,鯰,黏,秊,蛅,衻",14
onyomi,ヤ,音読み: ヤ,"埜,也,冶,夜,爺,耶,野,揶,椰,倻,壄,琊,鋣,鎁",14
onyomi,ノウ,音読み: ノウ,"嚢,悩,濃,納,能,脳,膿,農,惱,曩,瑙,碯,腦,匘,囊",15
onyomi,バ,音読み: バ,"婆,罵,芭,馬,碼,薔,蟇,蟆,乜,劘,哶,嗎,懡,禡,羋,藦,螞,鰢",18
onyomi,ハイ,音読み: ハイ,"俳,廃,拝,排,敗,杯,盃,牌,背,肺,輩,配,稗,吠,佩,坏,孛,廢,徘,悖,憊,拜,擺,旆,沛,湃,珮,琲,癈,碚,胚,裴,霈,伂,啡,愂,扒,捭,揹,杮,桮,梖,棑,猅,笩,箄,篺,粺,肧,茷,荖,蓓,蓜,蕟,薭,衃,裵,褙,贁,軰,邶,郥,醅,鋇,韛",65
onyomi,バク,音読み: バク,"曝,漠,爆,縛,莫,麦,寞,瀑,獏,貘,驀,麥,劰,瘼,眽,邈,鄚,鏌,霡,霢",20
onyomi,ハチ,音読み: ハチ,"八,鉢,釟,缽",4
onyomi,バツ,音読み: バツ,"伐,罰,抜,筏,閥,拔,罸,袙,帕,昩,皌,眜,睰,絈,袜",15
onyomi,バン,音読み: バン,"挽,晩,番,盤,磐,蕃,蛮,卍,悗,礬,蠻,輓,鈑,鑁,鬘,园,墁,娨,嫚,慲,梚,槾,矕,鎫,鏋,顢,晚",27
onyomi,ヒツ,音読み: ヒツ,"泌,匹,弼,必,畢,筆,拂,謐,蹕,佖,吡,嗶,弻,怭,滭,熚,珌,笔,苾,蓽,觱,邲,鞸,韠,飶,饆,馝,駜,鮅",29
onyomi,リョウ,音読み: リョウ,"菱,椋,了,亮,僚,両,凌,寮,料,梁,涼,猟,療,瞭,稜,糧,良,諒,遼,量,陵,領,倆,兩,凉,喨,寥,崚,廖,撩,暸,楞,燎,獵,簗,粱,粮,繚,聊,蔆,裲,輛,輌,鍄,鐐,鬣,魎,鷯,两,佬,俍,倰,嘹,夌,婈,尞,尦,岦,嶛,巤,廫,悢,惊,憀,憭,掕,掚,晾,樑,淩,漻,獠,璙,祾,脼,膋,蜽,蟟,躐,輘,輬,邋,錂,髎,鬛,鯪,鱲,𠈓",88
onyomi,フク,音読み: フク,"逼,伏,副,復,幅,服,福,腹,複,覆,愎,箙,茯,蔔,蝠,蝮,袱,輻,輹,鰒,偪,栿,洑,澓,畐,癁,絥,葍,虙,鵩,福",31
onyomi,ヒョウ,音読み: ヒョウ,"俵,彪,標,氷,漂,瓢,票,表,評,豹,冫,冰,凭,剽,嫖,慓,憑,殍,縹,飄,飃,飆,馮,驃,鮃,鰾,僄,凴,勡,幖,徱,慿,掤,摽,滮,灬,熛,猋,瘭,瞟,磦,翲,膘,臕,薸,藨,螵,裱,褾,錶,鏢,鑣,闝,颮,颷,飈,飇",57
onyomi,ヒン,音読み: ヒン,"品,彬,斌,浜,瀕,貧,賓,頻,牝,嬪,擯,梹,殯,濱,繽,蘋,顰,份,儐,嚬,濵,玢,玭,矉,臏,豩,豳,邠,鑌,髕,髩,鬂,賓,頻",34
onyomi,ビン,音読み: ビン,"敏,瓶,岷,愍,憫,旻,檳,泯,紊,緡,罠,閔,鬢,僶,冺,勄,姄,忞,抿,敃,暋,湣,玟,珉,窆,緍,繎,苠,袀,鰵,敏",31
onyomi,フウ,音読み: フウ,"封,楓,風,瘋,諷,偑,凮,椱,涪,渢,灃,竎,粰,紑,芣,萯,蛗,賵,鉜,鍑,靊,飌,酆",23
onyomi,フツ,音読み: フツ,"弗,払,沸,彿,怫,祓,髴,黻,乀,咈,岪,氟,甶,笰,紱,紼,綍,茀,鉘,韍,鮄",21
onyomi,ブツ,音読み: ブツ,"仏,物,佛,沕,芴",5
onyomi,フン,音読み: フン,"吻,噴,墳,憤,扮,焚,奮,粉,糞,紛,雰,刎,吩,忿,氛,汾,濆,芬,賁,僨,捴,棻,棼,燌,燓,獖,肦,蕡,蚡,豶,轒,酚,鈖,餴,饙,魵,鱝,鼖,鼢",39
onyomi,ヘキ,音読み: ヘキ,"僻,壁,癖,碧,劈,璧,甓,襞,躄,辟,闢,霹,擗,澼,躃,釽,鐴,鸊",18
onyomi,ベツ,音読み: ベツ,"別,瞥,蔑,襪,韈,鼈,幭,篾,蠛,衊,韤,龞",12
onyomi,ヘン,音読み: ヘン,"偏,変,片,篇,編,辺,返,遍,扁,變,旛,旙,汳,翩,胼,蝙,褊,諞,貶,邊,邉,駢,騙,匥,匾,囨,徧,忭,惼,拚,昪,楩,檰,汴,猵,獱,砭,箯,籩,糄,緶,艑,萹,藊,蠙,覍,賆,蹁,辡,鍽,閞,骿,鯿,鴘",54
onyomi,ベン,音読み: ベン,"便,勉,娩,弁,鞭,冕,辨,辧,卞,宀,抃,瓣,眄,辮,辯,偭,勔,愐,沔,臱,芇,閩,閺,鮸,丏,勉",26
onyomi,ホク,音読み: ホク,"北,匐,攴,攵,幞,穙,菐,菔,襆,踣,醭,鏷",12
onyomi,ボク,音読み: ボク,"僕,卜,墨,撲,朴,牧,睦,穆,木,樸,濮,默,蹼,鶩,嘿,扑,毣,濹,狇,纆,霂,墨",22
onyomi,ボツ,音読み: ボツ,"勃,没,歿,沒,渤,圽,歾,瞀,殁",9
onyomi,ホン,音読み: ホン,"奔,本,翻,夲,犇,畚,笨,坌,奙,泍,渀,湓,瓫,苯,逩",15
onyomi,ボン,音読み: ボン,"凡,盆,梵,凢,樠,穈",6
onyomi,マ,音読み: マ,"摩,磨,魔,麻,嘛,痲,擵,蔴,蘑",9
onyomi,マイ,音読み: マイ,"埋,妹,昧,枚,毎,瑁,眛,邁,每",9
onyomi,マツ,音読み: マツ,"抹,末,沫,秣,茉,靺",6
onyomi,ミ,音読み: ミ,"味,未,魅,弥,彌,敉",6
onyomi,ミツ,音読み: ミツ,"密,蜜,樒,櫁",4
onyomi,ミャク,音読み: ミャク,"脈,脉,洦",3
onyomi,ミョウ,音読み: ミョウ,"妙,茗,玅",3
onyomi,ミン,音読み: ミン,"民,眠,笽",3
onyomi,ム,音読み: ム,"務,夢,無,矛,霧,梦,夣,雺,霚",9
onyomi,メン,音読み: メン,"免,棉,綿,緬,面,麺,湎,緜,麪,靣,麵,免",12
onyomi,モ,音読み: モ,"摸,模,茂",3
onyomi,モウ,音読み: モウ,"妄,孟,毛,猛,盲,網,耗,蒙,曚,朦,檬,濛,矇,网,罔,艨,魍,甿,罒,罓,錳",21
onyomi,モク,音読み: モク,"黙,目,沐,苜",4
onyomi,モン,音読み: モン,"問,悶,紋,門,們,捫,燜,脗",8
onyomi,ヤク,音読み: ヤク,"厄,役,約,薬,訳,躍,扼,籥,葯,藥,譯,軛,鑰,阨,龠,喲,爚,礿,禴,阸,鸙,龥",22
onyomi,ユ,音読み: ユ,"愉,愈,油,癒,諭,輸,柚,由,兪,喩,楡,渝,瑜,疣,瘉,肬,腴,臾,萸,蝓,覦,諛,踰,逾,匬,呦,寙,庾,楰,毹,窬,籲,羭,茰,褕,貐",36
onyomi,ヨ,音読み: ヨ,"予,余,与,誉,輿,預,豫,歟,畭,舁,與,蕷,譽,餘,伃,妤,忬,悆,捓,旟,棜,櫲,欤,澦,狳,璵,瘀,礜,穥,艅,轝,饇,鸒,畬,畲",35
onyomi,ヨク,音読み: ヨク,"慾,抑,欲,浴,翌,翼,峪,弋,杙,翊,戫,棫,淢,瀷,緎,罭,薏,蜮,鋈,骮,廙",21
onyomi,ラ,音読み: ラ,"羅,螺,裸,薇,蘿,邏,鑼,騾,倮,儸,囉,攞,欏,玀,砢,籮,腡,臝,蓏,蠃,覶,覼,鏍,饠",24
onyomi,ラク,音読み: ラク,"洛,絡,落,酪,烙,犖,珞,駱,硌,笿,鉻,雒,韷,鵅",14
onyomi,ラン,音読み: ラン,"乱,卵,嵐,欄,濫,藍,蘭,覧,亂,儖,婪,嬾,巒,懶,攬,欒,欖,瀾,燗,爛,籃,繿,纜,羝,襤,襴,覽,醂,鑾,闌,鸞,啉,圝,惏,懢,擥,攔,斕,曫,欗,灤,爤,瓓,籣,襽,讕,躝,鑭,钄,韊",50
onyomi,リク,音読み: リク,"陸,勠,戮,淕,僇,剹,坴,磟,稑,鯥",10
onyomi,リャク,音読み: リャク,"掠,略,擽,畧,攊",5
onyomi,リョ,音読み: リョ,"侶,慮,旅,虜,膂,閭,勴,捛,擄,櫖,爈,穭,膐,藘,郘,鋁,虜",17
onyomi,リョク,音読み: リョク,"力,緑,朸,屴,泐,籙,菉,逯,醁,騄,綠",11
onyomi,ルイ,音読み: ルイ,"塁,涙,累,類,壘,泪,瘰,縲,羸,誄,厽,樏,櫐,畾,纍,纝,蔂,藟,蘽,虆,鼺,淚",22
onyomi,レキ,音読み: レキ,"暦,歴,櫟,檪,櫪,瀝,癧,礫,轢,轣,靂,厤,厯,嚦,壢,皪,磿,秝,藶,蚸,躒,鎘,曆",23
onyomi,レツ,音読み: レツ,"列,劣,烈,裂,冽,埒,埓,洌,劽,咧,姴,茢,蛚,迾,鋝",15
onyomi,ロン,音読み: ロン,"論,崙,崘,掄",4
onyomi,ワン,音読み: ワン,"椀,湾,碗,腕,彎,弯,灣,綰,剜,埦,帵,惋,捥,盌,眢,贃",16
onyomi,チュ,音読み: チュ,"丶,蛛,俋,噣,幮,拄,櫉,牏,袾,貙,邾",11
onyomi,ヘツ,音読み: ヘツ,"丿,暼,憋,撇,莂,襒,蹩,鱉,鷩",9
onyomi,ゲ,音読み: ゲ,"偈,聵,趷",3
onyomi,ベキ,音読み: ベキ,"冖,冪,幎,羃,覓,覔,覛,鼏",8
onyomi,ラツ,音読み: ラツ,"剌,喇,拉,溂,辣,垃,捋,瘌,蝲,鬎",10
onyomi,リュ,音読み: リュ,"嶐,鉚,疁",3
onyomi,ケキ,音読み: ケキ,"檄,鬩,鵙,丮,欫,毄,湨,犱,砉,綌,翟,茭,虩,赥,逷,郄,閴,鶪",18
onyomi,ヒョク,音読み: ヒョク,"溽,堛,愊,湢,皕,稫,腷,鰏",8
onyomi,ヒュウ,音読み: ヒュウ,"驫,髟,釓,釚,釻",5
onyomi,チュツ,音読み: チュツ,"黜,怵,泏,窋,絀",5
onyomi,ホツ,音読み: ホツ,"侼,昢,桲,浡,脖,艴,荸,葧,誖,鋍,餑,鵓,哱",13
onyomi,ゴン,音読み: ゴン,"唫,巘,瘒,闦",4
onyomi,ゴツ,音読み: ゴツ,"扤,杌,阢,鼿",4
onyomi,チュン,音読み: チュン,"杶,瑃,窀,輴,迍",5
kunyomi,おし,訓読み: おし,"唖,鴛,教,訓,慳,誨,啞,喑,瘂,瘖,譔",11
kunyomi,うつく,訓読み: うつく,"娃,美,妍,姚,婉,窕,伃,妗,姝,姴,婷,婻,媋,媙,嬁,瑮,藇,鎏,頔",19
kunyomi,おもね,訓読み: おもね,"阿,佞,侫",3
kunyomi,あわ,訓読み: あわ,"哀,粟,慌,淡,併,泡,沫,怜,憐,勠,并,恊,愍,澹,矜,粱,遽,醂,閔,劻,嘳",21
kunyomi,いと,訓読み: いと,"愛,絃,糸,穉,絲,綸,縷,褸,稺,綅,綹,緵",12
kunyomi,ひら,訓読み: ひら,"挨,開,啓,拓,擺,攤,豁,闢,儙,启,呿,抷,挓,諬,闓,闙",16
kunyomi,あい,訓読み: あい,"姶,藍,胥,靛",4
kunyomi,あかね,訓読み: あかね,"茜,蒐,蒨,蔳",4
kunyomi,あき,訓読み: あき,"穐,叡,倦,秋,爽,旦,奐,惘,睿,龝,飫,壡,奛,奣,斦,旿,昈,昉,昍,昑,昞,昣,昱,晀,晅,晑,晙,晠,晪,晫,晳,暛,暤,暭,暻,曂,曔,焞,焯,皥,睟,瞮,苪,遧,髛",45
kunyomi,わる,訓読み: わる,"悪,惡,慝,獰,嚚",5
kunyomi,あつ,訓読み: あつ,"渥,厚,纂,輯,集,淳,暑,鍾,篤,惇,敦,熱,亶,攅,聚,腆,萃,輳,倎,偆,僔,儧,儹,匓,卙,垕,寯,惲,懞,揪,撅,攢,暿,湻,滀,潨,瀀,烔,煆,煋,熇,稡,窀,蕹,襛,賰,輧,鄼,酇,鬷",50
kunyomi,あし,訓読み: あし,"葦,芦,脚,足,疋,葺,蘆,趺,踋",9
kunyomi,あじ,訓読み: あじ,"鯵,味,鰺",3
kunyomi,めぐ,訓読み: めぐ,"斡,恵,巡,匝,寵,徼,恤,惠,繞,遶,邏,帀,昖,昷,湋,漩,澋,縈,迊,逳",20
kunyomi,あね,訓読み: あね,"姐,姉,姊,姒,娰",5
kunyomi,あぶ,訓読み: あぶ,"虻,危,炙,炮,煬,熹,炕,炘,烊,烤,熺,膋,蝱",13
kunyomi,あめ,訓読み: あめ,"飴,雨,穹,宆,霣,餦,餳,餹",8
kunyomi,あや,訓読み: あや,"綾,怪,彪,妖,冉,恠,愆,綺,綵,黻,黼,冄,圾,彣,彧,斕,綞,臲,隉",19
kunyomi,やす,訓読み: やす,"安,休,靖,綏,佾,侒,倓,妟,宓,宖,徖,惵,懕,癉,竫,簎,訅",17
kunyomi,いおり,訓読み: いおり,"庵,菴,廜,葊",4
kunyomi,おさ,訓読み: おさ,"按,治,収,修,酋,摂,綜,納,抑,乂,佰,尹,扼,攝,收,斂,筬,脩,釐,乿,俢,僌,厤,庀,弆,戢,撙,撳,擪,敒,殮,簆,芖,醔",34
kunyomi,くら,訓読み: くら,"暗,鞍,較,庫,昏,倉,蔵,沌,比,昧,冥,峅,廩,杳,暝,曖,曚,眛,矇,祚,藏,黯,匨,厫,唼,囥,囷,夶,宬,庾,懜,昬,晻,眊,眜,睧,瞢,矒",38
kunyomi,つくえ,訓読み: つくえ,"案,机,桯,榥,檯",5
kunyomi,かれ,訓読み: かれ,"伊,渠,彼",3
kunyomi,えら,訓読み: えら,"偉,簡,豪,選,択,揀,擇,柬,鰓,拴,掄,撨,攞",13
kunyomi,かこ,訓読み: かこ,"囲,圏,喞,圈,圍",5
kunyomi,えびす,訓読み: えびす,"夷,戎,蛮,戉,狄,蠻,貊,峝",8
kunyomi,おど,訓読み: おど,"威,嚇,躍,踊,縅,踴,吓,嗋,趟",9
kunyomi,おも,訓読み: おも,"惟,思,想,面,侖,怤,恖,悕,懯,諰,靣",11
kunyomi,やさ,訓読み: やさ,"易,優,誮",3
kunyomi,おそ,訓読み: おそ,"畏,兇,恐,襲,兢,怕,恟,惧,悚,惶,惴,慴,懼,懾,晏,瞿,輓,伈,侙,咺,嘵,怵,恗,悎,慞,虩,讋,龖",28
kunyomi,こと,訓読み: こと,"異,琴,事,殊,亊,箏,筝,縡,叓,珡,琹",11
kunyomi,うつ,訓読み: うつ,"移,映,写,遷,冩,寫,徙,暎,拪,敫,迁,迻",12
kunyomi,ころも,訓読み: ころも,"衣,衲,衤,褖,襒",5
kunyomi,のこ,訓読み: のこ,"遺,鋸,残,殘",4
kunyomi,いそ,訓読み: いそ,"磯,急,礒,硪",4
kunyomi,いね,訓読み: いね,"稲,禾,稻,秥,稌",5
kunyomi,いばら,訓読み: いばら,"茨,荊,楚,棘",4
kunyomi,いも,訓読み: いも,"芋,薯,藷,蕷,莒",5
kunyomi,いわし,訓読み: いわし,"鰯,鰮,鰛",3
kunyomi,じょう,訓読み: じょう,"允,掾,叞",3
kunyomi,しるし,訓読み: しるし,"印,徽,徴,幖,徵",5
kunyomi,むせ,訓読み: むせ,"咽,哽,侅,呦,胭",5
kunyomi,ひた,訓読み: ひた,"淫,浸,涵,寖,擩,涔,漚,瀹,蘸",9
kunyomi,かげ,訓読み: かげ,"蔭,陰,影,翳,侌,庥,晷,晹,阥,隂",10
kunyomi,かく,訓読み: かく,"隠,竄,隱,乚,匽,廋,薆",7
kunyomi,からす,訓読み: からす,"烏,鴉,鵶",3
kunyomi,うかが,訓読み: うかが,"窺,伺,遉,闖,覰,覷,闚,靗",8
kunyomi,うし,訓読み: うし,"丑,牛,丒",3
kunyomi,たし,訓読み: たし,"碓,確,慥,碻",4
kunyomi,うす,訓読み: うす,"臼,薄,漓,菲,匾,恌",6
kunyomi,うず,訓読み: うず,"渦,疼,瘞,薶",4
kunyomi,うそ,訓読み: うそ,"嘘,獺,鷽",3
kunyomi,うた,訓読み: うた,"唄,欧,歌,詩,謡,歐,謌,謠,謳",9
kunyomi,うち,訓読み: うち,"蔚,内,裡",3
kunyomi,うば,訓読み: うば,"姥,奪,簒,姆,褫,娒",6
kunyomi,うまや,訓読み: うまや,"厩,廐,廏",3
kunyomi,うら,訓読み: うら,"浦,怨,憾,恨,裏,怏,惆,愇,憝,懎,懟,懭,譈,讟",14
kunyomi,はこ,訓読み: はこ,"運,箪,函,箱,凾,匣,篋,匥,匧,匭,櫝,篚,簏,匤,簞",15
kunyomi,くも,訓読み: くも,"雲,蜘,曇,昩,曀,蟱,霃",7
kunyomi,さか,訓読み: さか,"栄,逆,坂,阪,圻,榮,夆,屰,忮,阤",10
kunyomi,なが,訓読み: なが,"永,眺,長,流,曼,乁,僺,儯,兏,汭,沇,泫,湝,滮,漦,瀠,灤,磷,縯,镸,镹,隑,餑",23
kunyomi,およ,訓読み: およ,"泳,及,凡,曁,凢",5
kunyomi,するど,訓読み: するど,"鋭,兓,剡,戜,釞,釮,鋓,鋹,鏉,鏸,鑱",11
kunyomi,よろこ,訓読み: よろこ,"悦,歓,喜,欣,慶,僖,兌,忻,怡,憙,懌,懽,歡,驩,俽,兊,忔,恱,惞,慆,憘,欯,竴,衎,訢",25
kunyomi,いや,訓読み: いや,"厭,賎,卑,俚,彌,賤,陋,傖,斁,歝,卑",11
kunyomi,まる,訓読み: まる,"円,丸,圓,圜,摶,圌,輐",7
kunyomi,その,訓読み: その,"園,苑,薗,厥,囿,茆,菀",7
kunyomi,せき,訓読み: せき,"堰,関,關,埭,壩,椻,欬",7
kunyomi,おお,訓読み: おお,"奄,掩,巾,衆,碩,多,覆,蔽,丕,夛,屏,盍,稠,閹,众,伾,佬,侓,侾,俁,冡,剦,哆,嚭,夡,夿,奃,奆,奝,奯,奲,帲,廕,弇,搒,昄,晊,溱,甧,眾,笰,苠,輨,閦,陾,頇,頵,顒,駪,鬒",50
kunyomi,うたげ,訓読み: うたげ,"宴,讌,酺",3
kunyomi,ほのお,訓読み: ほのお,"炎,焔,焰,焱,燄",5
kunyomi,つばめ,訓読み: つばめ,"燕,鳦,鷰",3
kunyomi,さる,訓読み: さる,"猿,猴,丟,朅,猨,猱,猻,獼,蜼,遰",10
kunyomi,ふち,訓読み: ふち,"縁,淵,渕,渊,潯,潭,囦,緣",8
kunyomi,つや,訓読み: つや,"艶,艷,豓,豔",4
kunyomi,とお,訓読み: とお,"遠,亨,十,通,茫,逖,遐,偦,賖,趠,迵,逴,逷,邈",14
kunyomi,しお,訓読み: しお,"塩,汐,潮,鹵,鹽,鹺",6
kunyomi,おい,訓読み: おい,"於,甥,耆",3
kunyomi,けが,訓読み: けが,"汚,涜,穢,褻,黷,媟,汙,浼,瀆",9
kunyomi,くぼ,訓読み: くぼ,"凹,窪,坳,窊,窳",5
kunyomi,おく,訓読み: おく,"奥,送,贈,遅,奧,貽,遲,餽,饋,媵,寘,嶴,賵,餫,饁,贈",16
kunyomi,あた,訓読み: あた,"応,辺,与,應,沽,與,邊,邉,畀,賙",10
kunyomi,さかん,訓読み: さかん,"旺,昌,壮,属,壯,奘,屬,弉,殷,侊,傓,奭,屭,暀,氳,熀,燁,爗,芃,芣,闐,韡",22
kunyomi,なぐ,訓読み: なぐ,"殴,擲,毆",3
kunyomi,おきな,訓読み: おきな,"翁,叟,傁",3
kunyomi,ふすま,訓読み: ふすま,"襖,衾,麩,麸,麬",5
kunyomi,かもめ,訓読み: かもめ,"鴎,鷖,鷗",3
kunyomi,おか,訓読み: おか,"岡,丘,侵,犯,冒,陸,壟,奸,崗,冐,邱,隴,倰,坯,坵",15
kunyomi,おき,訓読み: おき,"沖,冲,澳,燠,澚",5
kunyomi,おぎ,訓読み: おぎ,"荻,蒹,菼,萑,蔐",5
kunyomi,むね,訓読み: むね,"臆,胸,旨,宗,棟,膺,欐",7
kunyomi,おろ,訓読み: おろ,"卸,愚,侗,婄,惛,愗,憃,憨,懝,戇,獃,疙,痬,瘒,騃",15
kunyomi,あたた,訓読み: あたた,"温,暖,嫗,煦,煖,昫,炆,煊,煗,燙,燸",11
kunyomi,おだ,訓読み: おだ,"穏,穩,怗",3
kunyomi,おと,訓読み: おと,"音,劣,耹",3
kunyomi,した,訓読み: した,"下,舌,慕,簧,丅,埝,寴,忈",8
kunyomi,かり,訓読み: かり,"仮,雁,猟,假,甸,畋,獵,藉,鴈,鳫,獠,獮",12
kunyomi,くわ,訓読み: くわ,"加,桑,鍬,詳,啣,枽,桒,鐯",8
kunyomi,よめ,訓読み: よめ,"嫁,婦,娵,媳",4
kunyomi,いえ,訓読み: いえ,"家,厦,廈",3
kunyomi,かわ,訓読み: かわ,"河,革,渇,乾,川,側,逓,皮,巛,晞,渝,躱,遞,乹,暵,汜,烜,焅,皽,韐,渴",21
kunyomi,かせ,訓読み: かせ,"稼,械,枷,綛,桛",5
kunyomi,はな,訓読み: はな,"花,華,鼻,放,離,話,葩,勶,夰,撝,芲,荂,萏,蕐,麄,麤",16
kunyomi,えび,訓読み: えび,"蝦,蛯,鰕,螧,魵",5
kunyomi,かまびす,訓読み: かまびす,"嘩,噌,呶,嗷,聒,諠,譁,讙,啉,嘈,詉,諼,韷",13
kunyomi,たから,訓読み: たから,"貨,財,宝,寶,寳,貲,寚,琛,貹,賝,賯,鈺",12
kunyomi,にわか,訓読み: にわか,"俄,頓,怱,猝,霍,驟,劦,忩,悤",9
kunyomi,けわ,訓読み: けわ,"峨,険,峻,陀,峩,嶇,嶢,嶮,隗,險,坨,塧,岏,岴,峴,崒,嵂,嵃,嶃,嶔,嶸,巃,巇,磈,磛,磪,礆,陁,崝",29
kunyomi,われ,訓読み: われ,"我,吾,咱,喒",4
kunyomi,えが,訓読み: えが,"画,描,畫",3
kunyomi,ふせ,訓読み: ふせ,"臥,禦,防,扞,捍,墇,捱",7
kunyomi,かご,訓読み: かご,"駕,輿,篭,籠,簽,籃,轎,筤,筲,箄,籝",11
kunyomi,まわ,訓読み: まわ,"回,廻,周,囘",4
